region,date,cpi_inflation,unemployment_rate,hpi_nominal_growth,vacancy_rate
CAN_NL,2018-01-01,0.006356968215158965,0.14966666666666667,0.0003368137420007855,0.015
CAN_NL,2018-04-01,0.004859086491739495,0.14700000000000002,-0.0013468013468013185,0.023
CAN_NL,2018-07-01,0.0065280464216634915,0.13966666666666666,-0.0010114632501686538,0.019
CAN_NL,2018-10-01,-0.006245496036512144,0.12066666666666669,-0.006074924063449116,0.021
CAN_NL,2019-01-01,0.0009668842156151936,0.12033333333333333,-0.0006791171477081859,0.017
CAN_NL,2019-04-01,0.012074378169524502,0.12366666666666667,-0.004757050628610093,0.025
CAN_NL,2019-07-01,-0.0002386065378193747,0.124,-0.006486855582109818,0.022000000000000002
CAN_NL,2019-10-01,0.0004773269689737347,0.12266666666666666,0.0037800687285223233,0.023
CAN_NL,2020-01-01,0.0007156488549620033,0.12033333333333333,-0.000342348510784074,0.022000000000000002
CAN_NL,2020-04-01,-0.010011918951132515,0.17033333333333334,-0.001369863013698569,
CAN_NL,2020-07-01,0.006742114134360877,0.15533333333333332,0.000685871056241405,
CAN_NL,2020-10-01,0.009088734752451533,0.134,0.032213845099382965,0.026000000000000002
CAN_NL,2021-01-01,0.012088172552737753,0.13333333333333333,0.005644090305444882,0.02
CAN_NL,2021-04-01,0.012177985948477854,0.13,0.010234400792340725,0.036000000000000004
CAN_NL,2021-07-01,0.011568718186024896,0.13466666666666666,0.004575163398692794,0.034
CAN_NL,2021-10-01,0.006404391582799374,0.12233333333333335,0.006180871828237011,0.036000000000000004
CAN_NL,2022-01-01,0.020454545454545503,0.132,0.015518913676042523,0.033
CAN_NL,2022-04-01,0.03563474387527843,0.10666666666666666,0.0015918497293856415,0.045
CAN_NL,2022-07-01,0.0010752688172042113,0.10533333333333333,0.004450095359186168,0.037000000000000005
CAN_NL,2022-10-01,0.004940923737916325,0.10166666666666666,0.0025316455696200446,0.033
CAN_NL,2023-01-01,0.005344164172723431,0.10433333333333333,0.005681818181818343,0.028999999999999998
CAN_NL,2023-04-01,0.011482032745056436,0.09733333333333333,-0.0037664783427495685,0.042
CAN_NL,2023-07-01,0.012402774858103705,0.09033333333333333,0.010396975425331023,0.033
CAN_NL,2023-10-01,-0.0031146179401992935,0.1,-0.006859993763642214,
CAN_NL,2024-01-01,0.004582378671110332,0.10033333333333333,-0.003767660910518056,
CAN_NL,2024-04-01,0.01098901098901095,0.09633333333333333,0.005042546485975352,
CAN_NL,2024-07-01,0.001025430680886119,0.10066666666666667,0.007525870178739291,
CAN_NL,2024-10-01,-0.006965785699651783,0.10466666666666667,0.0,
CAN_NS,1998-01-01,0.0040605389442600615,0.10433333333333333,0.0005540166204989205,
CAN_NS,1998-04-01,-0.0014705882352940014,0.10700000000000001,0.01882613510520481,
CAN_NS,1998-07-01,-0.0022091310751106707,0.10333333333333333,-0.00706521739130439,
CAN_NS,1998-10-01,0.0036900369003691758,0.10333333333333333,0.003284072249589487,
CAN_NS,1999-01-01,-0.0007352941176470562,0.10033333333333333,0.016366612111292866,
CAN_NS,1999-04-01,0.01287711552612203,0.095,0.0032206119162641045,
CAN_NS,1999-07-01,0.00908100254268085,0.09233333333333332,0.014446227929373778,
CAN_NS,1999-10-01,0.008999280057595316,0.09433333333333332,0.01002109704641363,
CAN_NS,2000-01-01,0.008205494113449951,0.09200000000000001,0.0031331592689294308,
CAN_NS,2000-04-01,0.007077140835102691,0.086,0.015096304008328953,
CAN_NS,2000-07-01,0.006324666198172624,0.09200000000000001,0.0,
CAN_NS,2000-10-01,0.013268156424581123,0.09333333333333334,0.008717948717948731,
CAN_NS,2001-01-01,-0.00344589937973816,0.09533333333333333,0.011184544992374201,
CAN_NS,2001-04-01,0.01141078838174292,0.10200000000000001,0.0010055304172953416,
CAN_NS,2001-07-01,0.0003418803418804295,0.09733333333333334,0.0055248618784529135,
CAN_NS,2001-10-01,-0.006493506493506662,0.096,0.010989010989010728,
CAN_NS,2002-01-01,0.0034399724802203213,0.09733333333333334,0.012351778656126688,
CAN_NS,2002-04-01,0.02742543709290346,0.09666666666666666,0.011224987798926334,
CAN_NS,2002-07-01,0.010343677010343777,0.09700000000000002,0.004343629343629418,
CAN_NS,2002-10-01,0.009577278731836003,0.09299999999999999,0.006246996636232405,
CAN_NS,2003-01-01,0.017337258750409035,0.08833333333333333,0.013371537726838634,
CAN_NS,2003-04-01,-0.004180064308681675,0.08700000000000001,0.02120640904806792,
CAN_NS,2003-07-01,0.003228931223764997,0.09533333333333333,0.0009229349330872605,
CAN_NS,2003-10-01,-0.003862246540070724,0.09233333333333332,0.004149377593361203,
CAN_NS,2004-01-01,0.0058158319870758035,0.091,0.008264462809917328,
CAN_NS,2004-04-01,0.012528107934468347,0.08833333333333333,0.0036429872495444826,
CAN_NS,2004-07-01,0.006979695431472033,0.085,0.001814882032667997,
CAN_NS,2004-10-01,0.005986137366099653,0.088,0.0,
CAN_NS,2005-01-01,0.0009395552771689353,0.08966666666666667,0.0,
CAN_NS,2005-04-01,0.010951188986232596,0.084,0.0,
CAN_NS,2005-07-01,0.012999071494893322,0.07833333333333332,0.03985507246376829,
CAN_NS,2005-10-01,0.00274977085242889,0.085,0.024390243902438824,
CAN_NS,2006-01-01,-0.000914076782449702,0.08299999999999999,0.0,
CAN_NS,2006-04-01,0.016163464470875244,0.085,0.002125850340136015,
CAN_NS,2006-07-01,0.00030012004801927006,0.08233333333333333,0.005515485787017438,
CAN_NS,2006-10-01,-0.007800780078007885,0.07933333333333334,0.0033755274261604296,
CAN_NS,2007-01-01,0.006954944058058743,0.08200000000000002,0.001682085786375298,
CAN_NS,2007-04-01,0.016816816816816793,0.08200000000000002,0.04450041981528119,
CAN_NS,2007-07-01,0.0,0.08433333333333333,0.018488745980707266,
CAN_NS,2007-10-01,0.0032486709982280093,0.08,0.025651144435674622,
CAN_NS,2008-01-01,0.006476302619958574,0.079,0.02462485571373607,
CAN_NS,2008-04-01,0.0248610704884471,0.07800000000000001,0.012767555388659257,
CAN_NS,2008-07-01,0.0077054794520547976,0.07733333333333334,0.0070448646644420965,
CAN_NS,2008-10-01,-0.023506088926649626,0.08266666666666668,0.0022091310751102267,
CAN_NS,2009-01-01,-0.007540603248259892,0.08966666666666667,0.0014695077149156077,
CAN_NS,2009-04-01,0.01490356516656921,0.09566666666666666,0.00036683785766711274,
CAN_NS,2009-07-01,0.00777425856608116,0.096,0.0007334066740003475,
CAN_NS,2009-10-01,-0.0022857142857144463,0.09299999999999999,0.0029314767314034818,
CAN_NS,2010-01-01,0.006586483390607301,0.091,0.002192181220314282,
CAN_NS,2010-04-01,0.004267425320056972,0.08933333333333332,0.0018228217280349401,
CAN_NS,2010-07-01,0.008781869688385235,0.09833333333333334,0.0010917030567685337,
CAN_NS,2010-10-01,0.0061780398764392785,0.10266666666666667,0.00908760450745194,
CAN_NS,2011-01-01,0.014792073681272777,0.09433333333333332,0.006123919308357095,
CAN_NS,2011-04-01,0.013751375137513788,0.091,0.0,
CAN_NS,2011-07-01,0.0032555615843732344,0.09,0.003580379520229382,
CAN_NS,2011-10-01,0.0021633315305571443,0.086,0.004994648590795681,
CAN_NS,2012-01-01,0.00728548300053955,0.08766666666666666,0.007809726659566696,
CAN_NS,2012-04-01,0.00857219394588804,0.09433333333333332,0.0045790771398379615,
CAN_NS,2012-07-01,-0.00345285524568395,0.095,0.007012622720897754,
CAN_NS,2012-10-01,0.002132196162046851,0.09633333333333333,0.004874651810584885,
CAN_NS,2013-01-01,0.007446808510638281,0.09433333333333334,0.01108801108801094,
CAN_NS,2013-04-01,0.002111932418162654,0.08900000000000001,0.005140507196710331,
CAN_NS,2013-07-01,0.0018440463645941207,0.08900000000000001,0.004091374019774996,
